"","LOC_ID","latitude","longitude","Year","yard_type_pavement","yard_type_garden","yard_type_landsca","yard_type_woods","yard_type_desert","hab_dcid_woods","hab_evgr_woods","hab_mixed_woods","hab_orchard","hab_park","hab_water_fresh","hab_water_salt","hab_residential","hab_industrial","hab_agricultural","hab_desert_scrub","hab_young_woods","hab_swamp","hab_marsh","evgr_trees_atleast","evgr_shrbs_atleast","dcid_trees_atleast","dcid_shrbs_atleast","fru_trees_atleast","cacti_atleast","brsh_piles_atleast","water_srcs_atleast","bird_baths_atleast","nearby_feeders","squirrels","cats","dogs","humans","housing_density","fed_yr_round","fed_in_jan","fed_in_feb","fed_in_mar","fed_in_apr","fed_in_may","fed_in_jun","fed_in_jul","fed_in_aug","fed_in_sep","fed_in_oct","fed_in_nov","fed_in_dec","numfeeders_suet","numfeeders_ground","numfeeders_hanging","numfeeders_platfrm","numfeeders_humming","numfeeders_water","numfeeders_thistle","numfeeders_fruit","numfeeders_hopper","numfeeders_tube","numfeeders_other","population_atleast","count_area_size_sq_m_atleast","create_dt","supp_food"
"1642","L3451119",36.144001,-80.126565,2016,0,0,1,1,0,0,0,1,0,NA,1,0,1,0,1,0,0,NA,0,1,11,11,0,0,0,1,0,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,1,NA,NA,0,4,1,2,5001,100.01,"2015-12-16T14:38:42Z",NA
"1643","L3451119",36.144001,-80.126565,2021,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,11,11,0,1,0,1,0,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,1,NA,NA,0,3,0,1,5001,100.01,"2021-01-28T08:07:46Z",NA
"1644","L3468916",35.9782428,-78.945415,2023,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,11,11,11,4,0,0,0,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,1,NA,NA,0,1,3,0,100001,NA,"2022-11-09T07:48:20Z",1
"1645","L3468916",35.9782428,-78.945415,2015,0,0,1,1,0,0,0,1,0,NA,0,0,1,1,0,0,0,NA,0,11,4,11,4,0,0,0,0,1,0,1,0,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,0,NA,NA,0,1,3,0,100001,1.01,"2015-03-09T10:47:16Z",NA
"1646","L3468916",35.9782428,-78.945415,2016,0,0,1,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,NA,0,11,1,1,4,0,0,0,0,1,1,1,0,0,0,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,1,4,0,100001,100.01,"2015-11-24T04:55:41Z",NA
"1647","L3468916",35.9782428,-78.945415,2020,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,11,11,4,0,0,0,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,1,3,0,100001,100.01,"2019-11-28T08:46:37Z",NA
"1648","L3468916",35.9782428,-78.945415,2021,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,11,11,11,4,0,0,0,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,1,NA,NA,0,1,3,0,100001,100.01,"2020-11-23T14:04:33Z",NA
"1649","L3468916",35.9782428,-78.945415,2022,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,11,11,11,4,0,0,0,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,1,NA,NA,0,1,3,0,100001,NA,"2021-11-22T05:30:35Z",1
"1650","L3468916",35.9782428,-78.945415,2018,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,11,11,4,0,0,0,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,1,3,0,100001,100.01,"2017-12-15T05:45:04Z",NA
"1651","L3468916",35.9782428,-78.945415,2019,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,11,11,4,0,0,0,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,1,3,0,100001,100.01,"2018-12-11T08:12:05Z",NA
"1652","L3468916",35.9782428,-78.945415,2017,0,0,1,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,NA,0,11,11,11,4,0,0,0,0,1,1,1,0,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,1,3,0,100001,100.01,"2016-11-23T05:25:14Z",NA
"1653","L3500986",35.733103,-78.853477,2015,0,0,1,0,0,0,0,1,0,NA,1,0,1,1,0,0,1,NA,0,4,11,11,1,4,0,0,0,1,1,1,1,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,3,0,NA,0,2,NA,NA,0,0,3,0,25001,100.01,"2015-03-20T11:11:11Z",NA
"1654","L3500986",35.733103,-78.853477,2018,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,4,4,11,4,1,0,1,0,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,1,NA,NA,0,1,2,1,25001,100.01,"2018-02-05T14:24:05Z",NA
"1655","L3500986",35.733103,-78.853477,2021,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,11,11,11,11,11,0,1,0,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,1,1,NA,NA,0,1,0,0,25001,100.01,"2021-01-22T15:54:41Z",NA
"1656","L3500986",35.733103,-78.853477,2016,0,0,1,0,0,0,1,1,0,NA,1,0,1,1,0,0,0,NA,0,4,1,11,0,4,0,0,0,0,1,1,1,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,1,NA,NA,0,0,3,0,25001,1.01,"2016-01-17T16:00:50Z",NA
"1657","L3500986",35.733103,-78.853477,2023,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,11,11,11,11,11,0,1,0,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,NA,1,1,NA,NA,1,1,0,0,25001,NA,"2023-02-12T14:34:33Z",1
"1658","L3500986",35.733103,-78.853477,2017,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,4,11,4,1,0,0,0,1,0,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,1,NA,NA,0,0,2,0,25001,100.01,"2017-03-26T18:21:38Z",NA
"1659","L3500986",35.733103,-78.853477,2020,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,11,11,11,11,1,0,1,0,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,NA,1,1,NA,NA,1,1,0,0,25001,100.01,"2019-12-31T08:47:08Z",NA
"1660","L3500986",35.733103,-78.853477,2022,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,11,11,11,11,11,0,1,0,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,1,0,NA,NA,0,1,0,0,25001,NA,"2022-04-20T15:56:25Z",1
"1661","L3500986",35.733103,-78.853477,2019,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,11,4,11,4,1,0,1,0,1,0,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,3,1,NA,NA,0,0,2,1,25001,100.01,"2019-03-20T09:25:21Z",NA
"1662","L35208",35.59368,-82.48929,2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,11,4,NA,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,"2021-12-05T13:12:29Z",1
"1663","L35208",35.59368,-82.48929,1990,NA,NA,NA,NA,NA,0,0,1,NA,NA,1,NA,1,0,NA,NA,NA,NA,NA,3,3,3,3,NA,0,NA,NA,NA,1,1,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,0,0,NA,NA,NA,NA,NA,25001,1.01,NA,NA
"1664","L35208",35.59368,-82.48929,1989,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,1,3,1,3,NA,NA,NA,NA,1,1,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,NA,NA,NA,NA,NA,25001,1.01,NA,NA
"1665","L35208",35.59368,-82.48929,1991,NA,NA,NA,NA,NA,0,0,1,NA,NA,0,0,1,0,NA,1,NA,NA,NA,3,1,3,1,NA,0,1,NA,NA,1,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,0,0,NA,NA,NA,NA,NA,25001,1.01,NA,NA
"1666","L35208",35.59368,-82.48929,1992,NA,NA,NA,NA,NA,0,0,1,0,NA,0,0,1,0,NA,0,NA,NA,NA,3,NA,3,3,NA,NA,1,NA,NA,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,25001,100.01,NA,NA
"1667","L35244",34.7260592,-76.5708103,2019,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4,4,4,1,1,0,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,2,NA,NA,1,1,2,0,1,100.01,"2019-03-27T13:33:12Z",NA
"1668","L35244",34.7260592,-76.5708103,1995,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,11,11,4,1,0,0,4,1,1,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,0,1,NA,NA,NA,1,100.01,NA,NA
"1669","L35244",34.7260592,-76.5708103,1992,NA,NA,NA,NA,NA,0,1,1,1,NA,0,1,1,0,NA,0,NA,NA,NA,3,3,3,1,NA,0,1,NA,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,NA,NA,NA,NA,NA,1,1.01,NA,NA
"1670","L35244",34.7260592,-76.5708103,2002,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4,1,1,1,1,1,NA,NA,NA,1,100.01,NA,NA
"1671","L35244",34.7260592,-76.5708103,1996,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,4,11,1,0,1,0,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,1,0,1,0,1,NA,NA,NA,1,100.01,NA,NA
"1672","L35244",34.7260592,-76.5708103,1989,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,3,3,0,3,NA,NA,NA,NA,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,NA,NA,1,100.01,NA,NA
"1673","L35244",34.7260592,-76.5708103,1990,NA,NA,NA,NA,NA,0,0,1,NA,NA,0,NA,1,0,NA,NA,NA,NA,NA,3,3,3,0,NA,0,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,NA,NA,NA,NA,NA,1,1.01,NA,NA
"1674","L35244",34.7260592,-76.5708103,1997,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,11,11,4,1,0,0,4,1,1,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,0,1,NA,NA,NA,1,100.01,NA,NA
"1675","L35244",34.7260592,-76.5708103,2004,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,4,11,4,1,1,0,4,1,1,1,1,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4,1,1,1,1,1,NA,NA,NA,1,100.01,NA,NA
"1676","L35244",34.7260592,-76.5708103,2022,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4,4,4,1,1,0,1,1,4,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,2,NA,NA,1,2,1,0,1,NA,"2022-01-18T14:25:54Z",1
"1677","L35244",34.7260592,-76.5708103,1998,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,1,1,1,1,1,NA,NA,NA,1,100.01,NA,NA
"1678","L35244",34.7260592,-76.5708103,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
"1679","L35244",34.7260592,-76.5708103,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA
"1680","L35244",34.7260592,-76.5708103,2015,0,0,1,1,0,0,0,1,0,NA,1,1,1,0,0,0,0,1,1,4,4,4,1,1,0,1,1,1,1,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,3,NA,NA,1,NA,3,NA,1,100.01,"2014-12-03T20:18:05Z",NA
"1681","L35244",34.7260592,-76.5708103,1993,NA,NA,NA,NA,NA,0,0,1,1,NA,0,1,1,0,NA,1,NA,NA,NA,3,3,3,0,NA,0,1,NA,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,NA,NA,NA,NA,NA,1,100.01,NA,NA
"1682","L35244",34.7260592,-76.5708103,1991,NA,NA,NA,NA,NA,0,0,1,NA,NA,0,1,1,0,NA,1,NA,NA,NA,3,3,3,3,NA,0,3,NA,NA,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,NA,NA,NA,NA,NA,1,100.01,NA,NA
"1683","L35244",34.7260592,-76.5708103,2014,0,0,1,1,0,0,1,1,1,NA,1,1,1,0,0,0,0,1,1,4,11,4,1,0,0,0,0,1,1,1,0,1,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,1,3,NA,NA,NA,NA,3,NA,1,100.01,"2014-03-08T17:58:53Z",NA
"1684","L35244",34.7260592,-76.5708103,2006,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,4,11,1,4,4,0,1,1,1,1,1,0,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,1,3,NA,NA,1,1,2,NA,1,100.01,NA,NA
"1685","L35244",34.7260592,-76.5708103,2018,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4,4,4,1,1,0,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,2,NA,NA,1,1,2,0,1,100.01,"2017-12-29T16:20:50Z",NA
"1686","L35244",34.7260592,-76.5708103,1994,NA,NA,NA,NA,NA,0,0,1,0,NA,0,1,1,0,NA,1,NA,NA,NA,3,3,3,3,NA,0,1,NA,NA,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,1,NA,NA,NA,NA,NA,1,100.01,NA,NA
"1687","L35244",34.7260592,-76.5708103,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","L3525626",36.093031,-78.644397,2015,0,0,1,1,0,1,0,0,0,NA,0,0,1,0,1,0,1,1,0,1,1,11,4,1,0,1,0,1,1,1,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,0,1,0,0,5001,100.01,"2015-03-30T12:05:22Z",NA
"1689","L3525626",36.093031,-78.644397,2016,0,0,1,0,0,1,0,1,0,NA,1,0,1,0,1,0,1,1,1,1,NA,NA,4,NA,NA,NA,NA,1,1,1,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,2,NA,5001,100.01,"2016-02-27T11:19:31Z",NA
"1690","L3533366",35.4593271,-82.6252049,2016,0,0,0,1,0,0,0,1,0,NA,1,0,1,0,1,0,0,NA,0,11,11,11,11,4,0,1,1,1,0,1,0,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,0,1,0,5001,1.01,"2015-12-20T12:38:17Z",NA
"1691","L3533366",35.4593271,-82.6252049,2015,0,0,1,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,NA,0,11,11,11,11,11,0,4,1,1,0,1,0,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,0,1,0,5001,1.01,"2015-04-02T19:48:20Z",NA
"1692","L3533366",35.4593271,-82.6252049,2023,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,11,11,11,11,4,0,1,1,1,0,1,0,1,1,2,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,NA,0,0,NA,NA,0,0,1,0,5001,NA,"2022-11-04T21:14:34Z",1
"1693","L3549011",36.0717749,-79.8242462,2015,0,0,1,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,NA,0,4,4,11,4,1,0,1,0,1,1,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,0,3,0,100001,1.01,"2015-04-08T17:35:54Z",NA
"1694","L3549011",36.0717749,-79.8242462,2017,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,2,1,0,100001,100.01,"2017-04-15T11:18:55Z",NA
"1695","L3549011",36.0717749,-79.8242462,2016,0,0,1,0,0,0,1,1,0,NA,0,0,1,0,0,0,0,NA,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,2,1,0,100001,1.01,"2016-04-24T08:59:02Z",NA
"1696","L357252",36.0889694,-80.4390085,2015,0,0,1,1,0,1,1,1,0,NA,0,0,1,0,0,0,0,NA,0,11,4,11,4,4,0,1,0,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,2,3,1,5001,375.01,"2015-03-03T09:57:18Z",NA
"1697","L357252",36.0889694,-80.4390085,2013,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,4,0,1,0,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,2,3,NA,5001,375.01,"2013-03-19T20:47:24Z",NA
"1698","L357252",36.0889694,-80.4390085,2022,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,4,0,1,1,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,0,4,NA,NA,0,2,3,0,5001,NA,"2022-01-24T17:56:59Z",1
"1699","L357252",36.0889694,-80.4390085,2023,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,4,0,1,1,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,0,0,NA,NA,0,2,3,1,5001,NA,"2023-04-27T16:48:19Z",1
"1700","L357252",36.0889694,-80.4390085,2017,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,4,0,1,1,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,0,0,NA,NA,0,2,3,1,5001,375.01,"2017-03-15T17:07:30Z",NA
"1701","L357252",36.0889694,-80.4390085,2018,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,4,0,1,1,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,0,4,NA,NA,0,2,3,1,5001,375.01,"2018-04-15T16:16:26Z",NA
"1702","L357252",36.0889694,-80.4390085,2014,0,0,1,1,0,0,1,1,0,NA,0,0,1,0,0,0,0,NA,0,11,4,11,4,4,0,1,0,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,0,0,NA,NA,0,2,3,0,5001,375.01,"2014-03-26T15:36:27Z",NA
"1703","L357252",36.0889694,-80.4390085,2009,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,0,0,1,0,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,2,3,NA,5001,375.01,"2009-05-13T20:13:14Z",NA
"1704","L357252",36.0889694,-80.4390085,2010,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,4,0,1,0,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,1,2,3,NA,5001,375.01,"2010-04-09T19:20:14Z",NA
"1705","L357252",36.0889694,-80.4390085,2019,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,4,0,1,1,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,0,4,NA,NA,0,2,3,0,5001,375.01,"2019-02-11T11:47:48Z",NA
"1706","L357252",36.0889694,-80.4390085,2012,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,4,0,1,0,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,2,3,NA,5001,375.01,"2012-04-16T19:30:10Z",NA
"1707","L357252",36.0889694,-80.4390085,2021,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,4,0,1,1,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,0,4,NA,NA,0,2,4,0,5001,375.01,"2021-03-18T10:50:48Z",NA
"1708","L357252",36.0889694,-80.4390085,2011,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,4,0,1,0,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,2,3,NA,5001,375.01,"2011-04-06T13:59:36Z",NA
"1709","L357252",36.0889694,-80.4390085,2007,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,0,0,1,0,1,0,0,0,0,1,2,NA,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,2,NA,5001,375.01,NA,NA
"1710","L357252",36.0889694,-80.4390085,2020,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,4,0,1,1,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,0,4,NA,NA,0,2,3,0,5001,375.01,"2020-03-16T21:15:55Z",NA
"1711","L357252",36.0889694,-80.4390085,2008,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,11,4,11,4,0,0,1,0,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,0,NA,NA,0,2,2,0,5001,375.01,"2008-04-04T21:37:23Z",NA
"1712","L357252",36.0889694,-80.4390085,2016,0,0,1,1,0,1,1,1,0,NA,0,0,1,0,0,0,0,NA,0,11,4,11,4,4,0,1,1,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,0,0,NA,NA,0,2,3,1,5001,375.01,"2016-02-03T13:59:37Z",NA
"1713","L3631738",35.747661,-78.803749,2016,0,0,1,1,0,0,0,0,0,NA,1,0,1,0,0,0,0,NA,0,1,11,4,1,0,0,1,0,1,1,1,0,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,0,1,0,100001,1.01,"2016-05-19T15:34:53Z",NA
"1714","L3631738",35.747661,-78.803749,1994,NA,NA,NA,NA,NA,1,1,1,0,NA,1,0,1,0,NA,0,NA,NA,NA,3,3,3,3,NA,0,0,NA,NA,1,1,1,1,1,3,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,NA,NA,NA,NA,NA,25001,100.01,NA,NA
"1715","L3631738",35.747661,-78.803749,2015,0,0,1,1,0,0,0,1,0,NA,1,0,1,0,0,0,0,NA,0,4,11,11,1,0,0,1,0,1,1,1,0,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,0,1,0,100001,100.01,"2015-05-10T17:01:54Z",NA
"1716","L3631738",35.747661,-78.803749,1997,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,4,11,11,1,0,0,0,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,0,0,0,0,NA,NA,NA,25001,1.01,NA,NA
"1717","L3631738",35.747661,-78.803749,2021,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,11,4,1,0,0,1,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,0,NA,NA,0,0,2,0,100001,1.01,"2021-05-11T17:18:02Z",NA
"1718","L3631738",35.747661,-78.803749,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,NA,NA,NA,NA,1.01,NA,NA
"1719","L364437",35.8615786,-78.9606714,2021,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,11,11,11,11,11,0,1,0,1,1,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,1,1,1,100001,375.01,"2021-01-31T15:32:55Z",NA
